Станция;Год;Месяц;День;Высота_снежного_покрова;Снежный_покров_.степень_покрытия;Q1;Q2;Q3
23776;1985;8;11;0;0;1;0;0
23776;1985;8;12;0;0;1;0;0
23776;1985;8;13;0;0;1;0;0
23776;1985;8;14;0;0;1;0;0
23776;1985;8;15;0;0;1;0;0
23776;1985;8;16;0;0;1;0;0
23776;1985;8;17;0;0;1;0;0
23776;1985;8;18;0;0;1;0;0
23776;1985;8;19;0;0;1;0;0
23776;1985;8;20;0;0;1;0;0
23776;1985;8;21;0;0;1;0;0
23776;1985;8;22;0;0;1;0;0
23776;1985;8;23;0;0;1;0;0
23776;1985;8;24;0;0;1;0;0
23776;1985;8;25;0;0;1;0;0
23776;1985;8;26;0;0;1;0;0
23776;1985;8;27;0;0;1;0;0
23776;1985;8;28;0;0;1;0;0
23776;1985;8;29;0;0;1;0;0
23776;1985;8;30;0;0;1;0;0
23776;1985;8;31;0;0;1;0;0
23776;1985;9;1;0;0;1;0;0
23776;1985;9;2;0;0;1;0;0
23776;1985;9;3;0;0;1;0;0
23776;1985;9;4;0;0;1;0;0
23776;1985;9;5;0;0;1;0;0
23776;1985;9;6;0;0;1;0;0
23776;1985;9;7;0;0;1;0;0
23776;1985;9;8;0;0;1;0;0
23776;1985;9;9;0;0;1;0;0
23776;1985;9;10;0;0;1;0;0
23776;1985;9;11;0;0;1;0;0
23776;1985;9;12;0;0;1;0;0
23776;1985;9;13;0;0;1;0;0
23776;1985;9;14;0;0;1;0;0
23776;1985;9;15;0;0;1;0;0
23776;1985;9;16;0;0;1;0;0
23776;1985;9;17;0;0;1;0;0
23776;1985;9;18;0;0;1;0;0
23776;1985;9;19;0;0;1;0;0
23776;1985;9;20;0;0;1;0;0
23776;1985;9;21;0;0;1;0;0
23776;1985;9;22;0;0;1;0;0
23776;1985;9;23;0;0;1;0;0
23776;1985;9;24;0;0;1;0;0
23776;1985;9;25;0;0;1;0;0
23776;1985;9;26;0;0;1;0;0
23776;1985;9;27;0;0;1;0;0
23776;1985;9;28;0;0;1;0;0
23776;1985;9;29;0;0;1;0;0
23776;1985;9;30;0;0;1;0;0
23776;1985;10;1;0;0;1;0;0
23776;1985;10;2;0;0;1;0;0
23776;1985;10;3;0;0;1;0;0
23776;1985;10;4;0;0;1;0;0
23776;1985;10;5;0;0;1;0;0
23776;1985;10;6;0;0;1;0;0
23776;1985;10;7;0;0;1;0;0
23776;1985;10;8;0;0;1;0;0
23776;1985;10;9;0;0;1;0;0
23776;1985;10;10;0;0;1;0;0
23776;1985;10;11;0;0;1;0;0
23776;1985;10;12;0;0;1;0;0
23776;1985;10;13;0;0;1;0;0
23776;1985;10;14;2;10;0;0;0
23776;1985;10;15;1;8;0;0;0
23776;1985;10;16;1;8;0;0;0
23776;1985;10;17;1;4;0;0;0
23776;1985;10;18;0;0;1;0;0
23776;1985;10;19;0;0;1;0;0
23776;1985;10;20;0;0;1;0;0
23776;1985;10;21;0;0;1;0;0
23776;1985;10;22;1;8;0;0;0
23776;1985;10;23;1;4;0;0;0
23776;1985;10;24;9;10;0;0;0
23776;1985;10;25;8;10;0;0;0
23776;1985;10;26;9;10;0;0;0
23776;1985;10;27;11;10;0;0;0
23776;1985;10;28;10;10;0;0;0
23776;1985;10;29;12;10;0;0;0
23776;1985;10;30;13;10;0;0;0
23776;1985;10;31;13;10;0;0;0
23776;1985;11;1;14;10;0;0;0
23776;1985;11;2;19;10;0;0;0
23776;1985;11;3;15;10;0;0;0
23776;1985;11;4;18;10;0;0;0
23776;1985;11;5;18;10;0;0;0
23776;1985;11;6;19;10;0;0;0
23776;1985;11;7;19;10;0;0;0
23776;1985;11;8;19;10;0;0;0
23776;1985;11;9;18;10;0;0;0
23776;1985;11;10;18;10;0;0;0
23776;1985;11;11;19;10;0;0;0
23776;1985;11;12;18;10;0;0;0
23776;1985;11;13;18;10;0;0;0
23776;1985;11;14;18;10;0;0;0
23776;1985;11;15;18;10;0;0;0
23776;1985;11;16;20;10;0;0;0
23776;1985;11;17;22;10;0;0;0
23776;1985;11;18;23;10;0;0;0
23776;1985;11;19;25;10;0;0;0
23776;1985;11;20;26;10;0;0;0
23776;1985;11;21;23;10;0;0;0
23776;1985;11;22;25;10;0;0;0
23776;1985;11;23;26;10;0;0;0
23776;1985;11;24;25;10;0;0;0
23776;1985;11;25;25;10;0;0;0
23776;1985;11;26;25;10;0;0;0
23776;1985;11;27;26;10;0;0;0
23776;1985;11;28;26;10;0;0;0
23776;1985;11;29;28;10;0;0;0
23776;1985;11;30;28;10;0;0;0
23776;1985;12;1;30;10;0;0;0
23776;1985;12;2;31;10;0;0;0
23776;1985;12;3;30;10;0;0;0
23776;1985;12;4;30;10;0;0;0
23776;1985;12;5;30;10;0;0;0
23776;1985;12;6;30;10;0;0;0
23776;1985;12;7;30;10;0;0;0
23776;1985;12;8;30;10;0;0;0
23776;1985;12;9;30;10;0;0;0
23776;1985;12;10;31;10;0;0;0
23776;1985;12;11;32;10;0;0;0
23776;1985;12;12;33;10;0;0;0
23776;1985;12;13;33;10;0;0;0
23776;1985;12;14;31;10;0;0;0
23776;1985;12;15;30;10;0;0;0
23776;1985;12;16;31;10;0;0;0
23776;1985;12;17;31;10;0;0;0
23776;1985;12;18;34;10;0;0;0
23776;1985;12;19;35;10;0;0;0
23776;1985;12;20;37;10;0;0;0
23776;1985;12;21;37;10;0;0;0
23776;1985;12;22;37;10;0;0;0
23776;1985;12;23;38;10;0;0;0
23776;1985;12;24;35;10;0;0;0
23776;1985;12;25;40;10;0;0;0
23776;1985;12;26;40;10;0;0;0
23776;1985;12;27;40;10;0;0;0
23776;1985;12;28;40;10;0;0;0
23776;1985;12;29;40;10;0;0;0
23776;1985;12;30;40;10;0;0;0
23776;1985;12;31;41;10;0;0;0
23776;1986;1;1;40;10;0;0;0
23776;1986;1;2;43;10;0;0;0
23776;1986;1;3;41;10;0;0;0
23776;1986;1;4;44;10;0;0;0
23776;1986;1;5;44;10;0;0;0
23776;1986;1;6;45;10;0;0;0
23776;1986;1;7;45;10;0;0;0
23776;1986;1;8;45;10;0;0;0
23776;1986;1;9;50;10;0;0;0
23776;1986;1;10;50;10;0;0;0
23776;1986;1;11;46;10;0;0;0
23776;1986;1;12;47;10;0;0;0
23776;1986;1;13;47;10;0;0;0
23776;1986;1;14;47;10;0;0;0
23776;1986;1;15;48;10;0;0;0
23776;1986;1;16;48;10;0;0;0
23776;1986;1;17;48;10;0;0;0
23776;1986;1;18;48;10;0;0;0
23776;1986;1;19;47;10;0;0;0
23776;1986;1;20;47;10;0;0;0
23776;1986;1;21;42;10;0;0;0
23776;1986;1;22;42;10;0;0;0
23776;1986;1;23;42;10;0;0;0
23776;1986;1;24;42;10;0;0;0
23776;1986;1;25;42;10;0;0;0
23776;1986;1;26;45;10;0;0;0
23776;1986;1;27;45;10;0;0;0
23776;1986;1;28;47;10;0;0;0
23776;1986;1;29;49;10;0;0;0
23776;1986;1;30;49;10;0;0;0
23776;1986;1;31;49;10;0;0;0
23776;1986;2;1;50;10;0;0;0
23776;1986;2;2;52;10;0;0;0
23776;1986;2;3;55;10;0;0;0
23776;1986;2;4;58;10;0;0;0
23776;1986;2;5;57;10;0;0;0
23776;1986;2;6;57;10;0;0;0
23776;1986;2;7;57;10;0;0;0
23776;1986;2;8;56;10;0;0;0
23776;1986;2;9;52;10;0;0;0
23776;1986;2;10;54;10;0;0;0
23776;1986;2;11;55;10;0;0;0
23776;1986;2;12;55;10;0;0;0
23776;1986;2;13;56;10;0;0;0
23776;1986;2;14;53;10;0;0;0
23776;1986;2;15;53;10;0;0;0
23776;1986;2;16;53;10;0;0;0
23776;1986;2;17;53;10;0;0;0
23776;1986;2;18;55;10;0;0;0
23776;1986;2;19;54;10;0;0;0
23776;1986;2;20;54;10;0;0;0
23776;1986;2;21;50;10;0;0;0
23776;1986;2;22;46;10;0;0;0
23776;1986;2;23;41;10;0;0;0
23776;1986;2;24;41;10;0;0;0
23776;1986;2;25;43;10;0;0;0
23776;1986;2;26;42;10;0;0;0
23776;1986;2;27;41;10;0;0;0
23776;1986;2;28;43;10;0;0;0
23776;1986;3;1;45;10;0;0;0
23776;1986;3;2;40;10;0;0;0
23776;1986;3;3;39;10;0;0;0
23776;1986;3;4;41;10;0;0;0
23776;1986;3;5;42;10;0;0;0
23776;1986;3;6;42;10;0;0;0
23776;1986;3;7;42;10;0;0;0
23776;1986;3;8;43;10;0;0;0
23776;1986;3;9;43;10;0;0;0
23776;1986;3;10;43;10;0;0;0
23776;1986;3;11;44;10;0;0;0
23776;1986;3;12;44;10;0;0;0
23776;1986;3;13;44;10;0;0;0
23776;1986;3;14;50;10;0;0;0
23776;1986;3;15;55;10;0;0;0
23776;1986;3;16;57;10;0;0;0
23776;1986;3;17;60;10;0;0;0
23776;1986;3;18;58;10;0;0;0
23776;1986;3;19;57;10;0;0;0
23776;1986;3;20;57;10;0;0;0
23776;1986;3;21;57;10;0;0;0
23776;1986;3;22;57;10;0;0;0
23776;1986;3;23;55;10;0;0;0
23776;1986;3;24;55;10;0;0;0
23776;1986;3;25;53;10;0;0;0
23776;1986;3;26;57;10;0;0;0
23776;1986;3;27;55;10;0;0;0
23776;1986;3;28;54;10;0;0;0
23776;1986;3;29;51;10;0;0;0
23776;1986;3;30;50;10;0;0;0
23776;1986;3;31;50;10;0;0;0
23776;1986;4;1;53;10;0;0;0
23776;1986;4;2;54;10;0;0;0
23776;1986;4;3;53;10;0;0;0
23776;1986;4;4;53;10;0;0;0
23776;1986;4;5;54;10;0;0;0
23776;1986;4;6;51;10;0;0;0
23776;1986;4;7;52;10;0;0;0
23776;1986;4;8;52;10;0;0;0
23776;1986;4;9;55;10;0;0;0
23776;1986;4;10;54;10;0;0;0
23776;1986;4;11;56;10;0;0;0
23776;1986;4;12;58;10;0;0;0
23776;1986;4;13;58;10;0;0;0
23776;1986;4;14;57;10;0;0;0
23776;1986;4;15;60;10;0;0;0
23776;1986;4;16;58;10;0;0;0
23776;1986;4;17;56;10;0;0;0
23776;1986;4;18;56;10;0;0;0
23776;1986;4;19;56;10;0;0;0
23776;1986;4;20;54;10;0;0;0
23776;1986;4;21;50;10;0;0;0
23776;1986;4;22;47;10;0;0;0
23776;1986;4;23;47;10;0;0;0
23776;1986;4;24;47;10;0;0;0
23776;1986;4;25;47;10;0;0;0
23776;1986;4;26;44;10;0;0;0
23776;1986;4;27;45;10;0;0;0
23776;1986;4;28;42;10;0;0;0
23776;1986;4;29;42;10;0;0;0
23776;1986;4;30;49;10;0;0;0
23776;1986;5;1;50;10;0;0;0
23776;1986;5;2;47;10;0;0;0
23776;1986;5;3;47;10;0;0;0
23776;1986;5;4;45;10;0;0;0
23776;1986;5;5;45;10;0;0;0
23776;1986;5;6;45;10;0;0;0
23776;1986;5;7;43;10;0;0;0
23776;1986;5;8;38;10;0;0;0
23776;1986;5;9;38;10;0;0;0
23776;1986;5;10;36;9;0;0;0
23776;1986;5;11;33;9;0;0;1
23776;1986;5;12;28;9;0;0;0
23776;1986;5;13;24;9;0;0;0
23776;1986;5;14;18;9;0;0;1
23776;1986;5;15;13;7;0;0;0
23776;1986;5;16;9;7;0;0;0
23776;1986;5;17;6;4;0;0;0
23776;1986;5;18;3;3;0;0;1
23776;1986;5;19;2;2;0;0;0
23776;1986;5;20;1;2;0;0;1
23776;1986;5;21;0;0;1;0;0
23776;1986;5;22;0;0;1;0;0
23776;1986;5;23;0;0;1;0;0
23776;1986;5;24;0;0;1;0;0
23776;1986;5;25;0;0;1;0;0
23776;1986;5;26;0;0;1;0;0
23776;1986;5;27;0;0;1;0;0
23776;1986;5;28;0;0;1;0;0
23776;1986;5;29;0;0;1;0;0
23776;1986;5;30;0;0;1;0;0
23776;1986;5;31;0;0;1;0;0
23776;1986;6;1;0;0;1;0;0
23776;1986;6;2;0;0;1;0;0
23776;1986;6;3;0;0;1;0;0
23776;1986;6;4;0;0;1;0;0
23776;1986;6;5;0;0;1;0;0
23776;1986;6;6;0;0;1;0;0
23776;1986;6;7;0;0;1;0;0
23776;1986;6;8;0;0;1;0;0
23776;1986;6;9;0;0;1;0;0
23776;1986;6;10;0;0;1;0;0
23776;1986;6;11;0;0;1;0;0
23776;1986;6;12;0;0;1;0;0
23776;1986;6;13;0;0;1;0;0
23776;1986;6;14;0;0;1;0;0
23776;1986;6;15;0;0;1;0;0
23776;1986;6;16;0;0;1;0;0
23776;1986;6;17;0;0;1;0;0
23776;1986;6;18;0;0;1;0;0
23776;1986;6;19;0;0;1;0;0
23776;1986;6;20;0;0;1;0;0
23776;1986;6;21;0;0;1;0;0
23776;1986;6;22;0;0;1;0;0
23776;1986;6;23;0;0;1;0;0
23776;1986;6;24;0;0;1;0;0
23776;1986;6;25;0;0;1;0;0
23776;1986;6;26;0;0;1;0;0
23776;1986;6;27;0;0;1;0;0
23776;1986;6;28;0;0;1;0;0
23776;1986;6;29;0;0;1;0;0
23776;1986;6;30;0;0;1;0;0
23776;1986;7;1;0;0;1;0;0
23776;1986;7;2;0;0;1;0;0
23776;1986;7;3;0;0;1;0;0
23776;1986;7;4;0;0;1;0;0
23776;1986;7;5;0;0;1;0;0
23776;1986;7;6;0;0;1;0;0
23776;1986;7;7;0;0;1;0;0
23776;1986;7;8;0;0;1;0;0
23776;1986;7;9;0;0;1;0;0
23776;1986;7;10;0;0;1;0;0
23776;1986;7;11;0;0;1;0;0
23776;1986;7;12;0;0;1;0;0
23776;1986;7;13;0;0;1;0;0
23776;1986;7;14;0;0;1;0;0
23776;1986;7;15;0;0;1;0;0
23776;1986;7;16;0;0;1;0;0
23776;1986;7;17;0;0;1;0;0
23776;1986;7;18;0;0;1;0;0
23776;1986;7;19;0;0;1;0;0
23776;1986;7;20;0;0;1;0;0
23776;1986;7;21;0;0;1;0;0
23776;1986;7;22;0;0;1;0;0
23776;1986;7;23;0;0;1;0;0
23776;1986;7;24;0;0;1;0;0
23776;1986;7;25;0;0;1;0;0
23776;1986;7;26;0;0;1;0;0
23776;1986;7;27;0;0;1;0;0
23776;1986;7;28;0;0;1;0;0
23776;1986;7;29;0;0;1;0;0
23776;1986;7;30;0;0;1;0;0
23776;1986;7;31;0;0;1;0;0
23776;1986;8;1;0;0;1;0;0
23776;1986;8;2;0;0;1;0;0
23776;1986;8;3;0;0;1;0;0
23776;1986;8;4;0;0;1;0;0
23776;1986;8;5;0;0;1;0;0
23776;1986;8;6;0;0;1;0;0
23776;1986;8;7;0;0;1;0;0
23776;1986;8;8;0;0;1;0;0
23776;1986;8;9;0;0;1;0;0
23776;1986;8;10;0;0;1;0;0
23776;1986;8;11;0;0;1;0;0
23776;1986;8;12;0;0;1;0;0
23776;1986;8;13;0;0;1;0;0
23776;1986;8;14;0;0;1;0;0
23776;1986;8;15;0;0;1;0;0
23776;1986;8;16;0;0;1;0;0
23776;1986;8;17;0;0;1;0;0
23776;1986;8;18;0;0;1;0;0
23776;1986;8;19;0;0;1;0;0
23776;1986;8;20;0;0;1;0;0
23776;1986;8;21;0;0;1;0;0
23776;1986;8;22;0;0;1;0;0
23776;1986;8;23;0;0;1;0;0
23776;1986;8;24;0;0;1;0;0
23776;1986;8;25;0;0;1;0;0
23776;1986;8;26;0;0;1;0;0
23776;1986;8;27;0;0;1;0;0
23776;1986;8;28;0;0;1;0;0
23776;1986;8;29;0;0;1;0;0
23776;1986;8;30;0;0;1;0;0
23776;1986;8;31;0;0;1;0;0
23776;1986;9;1;0;0;1;0;0
23776;1986;9;2;0;0;1;0;0
23776;1986;9;3;0;0;1;0;0
23776;1986;9;4;0;0;1;0;0
23776;1986;9;5;0;0;1;0;0
23776;1986;9;6;0;0;1;0;0
23776;1986;9;7;0;0;1;0;0
23776;1986;9;8;0;0;1;0;0
23776;1986;9;9;0;0;1;0;0
23776;1986;9;10;0;0;1;0;0
23776;1986;9;11;0;0;1;0;0
23776;1986;9;12;0;0;1;0;0
23776;1986;9;13;0;0;1;0;0
23776;1986;9;14;0;0;1;0;0
23776;1986;9;15;0;0;1;0;0
23776;1986;9;16;0;0;1;0;0
23776;1986;9;17;0;0;1;0;0
23776;1986;9;18;0;0;1;0;0
23776;1986;9;19;0;0;1;0;0
23776;1986;9;20;0;0;1;0;0
23776;1986;9;21;0;0;1;0;0
23776;1986;9;22;0;0;1;0;0
23776;1986;9;23;0;0;1;0;0
23776;1986;9;24;0;0;1;0;0
23776;1986;9;25;0;0;1;0;0
23776;1986;9;26;0;0;1;0;0
23776;1986;9;27;0;0;1;0;0
23776;1986;9;28;0;0;1;0;0
23776;1986;9;29;2;10;0;0;0
23776;1986;9;30;0;0;1;0;0
23776;1986;10;1;3;10;0;0;0
23776;1986;10;2;4;10;0;0;0
23776;1986;10;3;0;0;1;0;0
23776;1986;10;4;0;0;1;0;0
23776;1986;10;5;0;0;1;0;0
23776;1986;10;6;0;0;1;0;0
23776;1986;10;7;0;0;1;0;0
23776;1986;10;8;0;0;1;0;0
23776;1986;10;9;0;0;1;0;0
23776;1986;10;10;0;0;1;0;0
23776;1986;10;11;0;0;1;0;0
23776;1986;10;12;0;0;1;0;0
23776;1986;10;13;0;0;1;0;0
23776;1986;10;14;0;0;1;0;0
23776;1986;10;15;0;0;1;0;0
23776;1986;10;16;0;0;1;0;0
23776;1986;10;17;0;0;1;0;0
23776;1986;10;18;1;10;0;0;0
23776;1986;10;19;1;10;0;0;0
23776;1986;10;20;0;0;1;0;0
23776;1986;10;21;4;10;0;0;0
23776;1986;10;22;6;10;0;0;0
23776;1986;10;23;9;10;0;0;0
23776;1986;10;24;10;10;0;0;0
23776;1986;10;25;10;10;0;0;0
23776;1986;10;26;10;10;0;0;0
23776;1986;10;27;8;10;0;0;0
23776;1986;10;28;6;10;0;0;0
23776;1986;10;29;13;10;0;0;0
23776;1986;10;30;20;10;0;0;0
23776;1986;10;31;27;10;0;0;0
23776;1986;11;1;24;10;0;0;0
23776;1986;11;2;25;10;0;0;0
23776;1986;11;3;22;10;0;0;0
23776;1986;11;4;22;10;0;0;0
23776;1986;11;5;22;10;0;0;0
23776;1986;11;6;21;10;0;0;0
23776;1986;11;7;19;10;0;0;0
23776;1986;11;8;19;10;0;0;0
23776;1986;11;9;19;10;0;0;0
23776;1986;11;10;20;10;0;0;0
23776;1986;11;11;20;10;0;0;0
23776;1986;11;12;20;10;0;0;0
23776;1986;11;13;21;10;0;0;0
23776;1986;11;14;21;10;0;0;0
23776;1986;11;15;21;10;0;0;0
23776;1986;11;16;22;10;0;0;0
23776;1986;11;17;25;10;0;0;0
23776;1986;11;18;29;10;0;0;0
23776;1986;11;19;30;10;0;0;0
23776;1986;11;20;32;10;0;0;0
23776;1986;11;21;34;10;0;0;0
23776;1986;11;22;37;10;0;0;0
23776;1986;11;23;34;10;0;0;0
23776;1986;11;24;31;10;0;0;0
23776;1986;11;25;36;10;0;0;0
23776;1986;11;26;39;10;0;0;0
23776;1986;11;27;40;10;0;0;0
23776;1986;11;28;36;10;0;0;0
23776;1986;11;29;38;10;0;0;0
23776;1986;11;30;41;10;0;0;0
23776;1986;12;1;36;10;0;0;0
23776;1986;12;2;36;10;0;0;0
23776;1986;12;3;37;10;0;0;0
23776;1986;12;4;36;10;0;0;0
23776;1986;12;5;36;10;0;0;0
23776;1986;12;6;33;10;0;0;0
23776;1986;12;7;34;10;0;0;0
23776;1986;12;8;35;10;0;0;0
23776;1986;12;9;33;10;0;0;0
23776;1986;12;10;33;10;0;0;0
23776;1986;12;11;33;10;0;0;0
23776;1986;12;12;33;10;0;0;0
23776;1986;12;13;33;10;0;0;0
23776;1986;12;14;34;10;0;0;0
23776;1986;12;15;38;10;0;0;0
23776;1986;12;16;36;10;0;0;0
23776;1986;12;17;37;10;0;0;0
23776;1986;12;18;38;10;0;0;0
23776;1986;12;19;36;10;0;0;0
23776;1986;12;20;36;10;0;0;0
23776;1986;12;21;36;10;0;0;0
23776;1986;12;22;37;10;0;0;0
23776;1986;12;23;37;10;0;0;0
23776;1986;12;24;37;10;0;0;0
23776;1986;12;25;36;10;0;0;0
23776;1986;12;26;37;10;0;0;0
23776;1986;12;27;40;10;0;0;0
23776;1986;12;28;40;10;0;0;0
23776;1986;12;29;40;10;0;0;0
23776;1986;12;30;40;10;0;0;0
23776;1986;12;31;40;10;0;0;0
23776;1987;1;1;40;10;0;0;0
23776;1987;1;2;40;10;0;0;0
23776;1987;1;3;40;10;0;0;0
23776;1987;1;4;40;10;0;0;0
23776;1987;1;5;40;10;0;0;0
23776;1987;1;6;40;10;0;0;0
23776;1987;1;7;40;10;0;0;0
23776;1987;1;8;40;10;0;0;0
23776;1987;1;9;41;10;0;0;0
23776;1987;1;10;41;10;0;0;0
23776;1987;1;11;42;10;0;0;0
23776;1987;1;12;42;10;0;0;0
23776;1987;1;13;42;10;0;0;0
23776;1987;1;14;42;10;0;0;0
23776;1987;1;15;45;10;0;0;0
23776;1987;1;16;45;10;0;0;0
23776;1987;1;17;46;10;0;0;0
23776;1987;1;18;48;10;0;0;0
23776;1987;1;19;48;10;0;0;0
23776;1987;1;20;48;10;0;0;0
23776;1987;1;21;49;10;0;0;0
23776;1987;1;22;49;10;0;0;0
23776;1987;1;23;43;10;0;0;0
23776;1987;1;24;46;10;0;0;0
23776;1987;1;25;47;10;0;0;0
23776;1987;1;26;52;10;0;0;0
23776;1987;1;27;50;10;0;0;0
23776;1987;1;28;50;10;0;0;0
23776;1987;1;29;50;10;0;0;0
23776;1987;1;30;51;10;0;0;0
23776;1987;1;31;45;10;0;0;0
23776;1987;2;1;36;10;0;0;0
23776;1987;2;2;39;10;0;0;0
23776;1987;2;3;38;10;0;0;0
23776;1987;2;4;39;10;0;0;0
23776;1987;2;5;38;10;0;0;0
23776;1987;2;6;38;10;0;0;0
23776;1987;2;7;38;10;0;0;0
23776;1987;2;8;39;10;0;0;0
23776;1987;2;9;39;10;0;0;0
23776;1987;2;10;39;10;0;0;0
23776;1987;2;11;39;10;0;0;0
23776;1987;2;12;39;10;0;0;0
23776;1987;2;13;39;10;0;0;0
23776;1987;2;14;39;10;0;0;0
23776;1987;2;15;39;10;0;0;0
23776;1987;2;16;39;10;0;0;0
23776;1987;2;17;37;10;0;0;0
23776;1987;2;18;36;10;0;0;0
23776;1987;2;19;35;10;0;0;0
23776;1987;2;20;36;10;0;0;0
23776;1987;2;21;36;10;0;0;0
23776;1987;2;22;36;10;0;0;0
23776;1987;2;23;36;10;0;0;0
23776;1987;2;24;36;10;0;0;0
23776;1987;2;25;36;10;0;0;0
23776;1987;2;26;36;10;0;0;0
23776;1987;2;27;36;10;0;0;0
23776;1987;2;28;42;10;0;0;0
23776;1987;3;1;38;10;0;0;0
23776;1987;3;2;37;10;0;0;0
23776;1987;3;3;37;10;0;0;0
23776;1987;3;4;37;10;0;0;0
23776;1987;3;5;37;10;0;0;0
23776;1987;3;6;37;10;0;0;0
23776;1987;3;7;37;10;0;0;0
23776;1987;3;8;38;10;0;0;0
23776;1987;3;9;38;10;0;0;0
23776;1987;3;10;40;10;0;0;0
23776;1987;3;11;38;10;0;0;0
23776;1987;3;12;38;10;0;0;0
23776;1987;3;13;38;10;0;0;0
23776;1987;3;14;39;10;0;0;0
23776;1987;3;15;39;10;0;0;0
23776;1987;3;16;40;10;0;0;0
23776;1987;3;17;40;10;0;0;0
23776;1987;3;18;40;10;0;0;0
23776;1987;3;19;40;10;0;0;0
23776;1987;3;20;40;10;0;0;0
23776;1987;3;21;41;10;0;0;0
23776;1987;3;22;40;10;0;0;0
23776;1987;3;23;40;10;0;0;0
23776;1987;3;24;40;10;0;0;0
23776;1987;3;25;40;10;0;0;0
23776;1987;3;26;39;10;0;0;0
23776;1987;3;27;38;10;0;0;0
23776;1987;3;28;38;10;0;0;0
23776;1987;3;29;38;10;0;0;0
23776;1987;3;30;38;10;0;0;0
23776;1987;3;31;40;10;0;0;0
23776;1987;4;1;38;10;0;0;0
23776;1987;4;2;38;10;0;0;0
23776;1987;4;3;37;10;0;0;0
23776;1987;4;4;37;10;0;0;0
23776;1987;4;5;38;10;0;0;0
23776;1987;4;6;38;10;0;0;0
23776;1987;4;7;38;10;0;0;0
23776;1987;4;8;38;10;0;0;0
23776;1987;4;9;38;10;0;0;0
23776;1987;4;10;38;10;0;0;0
23776;1987;4;11;36;10;0;0;0
23776;1987;4;12;32;10;0;0;0
23776;1987;4;13;25;10;0;0;0
23776;1987;4;14;18;10;0;0;0
23776;1987;4;15;27;10;0;0;0
23776;1987;4;16;24;10;0;0;0
23776;1987;4;17;27;10;0;0;0
23776;1987;4;18;26;10;0;0;0
23776;1987;4;19;26;10;0;0;0
23776;1987;4;20;26;10;0;0;0
23776;1987;4;21;24;10;0;0;0
23776;1987;4;22;22;10;0;0;0
23776;1987;4;23;21;10;0;0;0
23776;1987;4;24;15;8;0;0;0
23776;1987;4;25;14;9;0;0;0
23776;1987;4;26;13;8;0;0;0
23776;1987;4;27;10;7;0;0;0
23776;1987;4;28;8;7;0;0;0
23776;1987;4;29;8;7;0;0;0
23776;1987;4;30;6;7;0;0;0
23776;1987;5;1;4;5;0;0;0
23776;1987;5;2;3;5;0;0;0
23776;1987;5;3;1;3;0;0;0
23776;1987;5;4;1;3;0;0;0
23776;1987;5;5;1;2;0;0;0
23776;1987;5;6;2;10;0;0;0
23776;1987;5;7;3;10;0;0;0
23776;1987;5;8;1;3;0;0;0
23776;1987;5;9;1;3;0;0;0
23776;1987;5;10;1;3;0;0;0
23776;1987;5;11;0;0;1;0;0
23776;1987;5;12;1;2;0;0;1
23776;1987;5;13;1;2;0;0;0
23776;1987;5;14;1;2;0;0;0
23776;1987;5;15;0;0;1;0;0
23776;1987;5;16;0;0;1;0;0
23776;1987;5;17;0;0;1;0;0
23776;1987;5;18;0;0;1;0;0
23776;1987;5;19;0;0;1;0;0
23776;1987;5;20;0;0;1;0;0
23776;1987;5;21;0;0;1;0;0
23776;1987;5;22;0;0;1;0;0
23776;1987;5;23;0;0;1;0;0
23776;1987;5;24;0;0;1;0;0
23776;1987;5;25;0;0;1;0;0
23776;1987;5;26;0;0;1;0;0
23776;1987;5;27;0;0;1;0;0
23776;1987;5;28;0;0;1;0;0
23776;1987;5;29;0;0;1;0;0
23776;1987;5;30;0;0;1;0;0
23776;1987;5;31;0;0;1;0;0
23776;1987;6;1;4;10;0;0;0
23776;1987;6;2;0;0;1;0;0
23776;1987;6;3;3;8;0;0;0
23776;1987;6;4;0;0;1;0;0
23776;1987;6;5;0;0;1;0;0
23776;1987;6;6;0;0;1;0;0
23776;1987;6;7;0;0;1;0;0
23776;1987;6;8;0;0;1;0;0
23776;1987;6;9;0;0;1;0;0
23776;1987;6;10;0;0;1;0;0
23776;1987;6;11;0;0;1;0;0
23776;1987;6;12;0;0;1;0;0
23776;1987;6;13;0;0;1;0;0
23776;1987;6;14;0;0;1;0;0
23776;1987;6;15;0;0;1;0;0
23776;1987;6;16;0;0;1;0;0
23776;1987;6;17;0;0;1;0;0
23776;1987;6;18;0;0;1;0;0
23776;1987;6;19;0;0;1;0;0
23776;1987;6;20;0;0;1;0;0
23776;1987;6;21;0;0;1;0;0
23776;1987;6;22;0;0;1;0;0
23776;1987;6;23;0;0;1;0;0
23776;1987;6;24;0;0;1;0;0
23776;1987;6;25;0;0;1;0;0
23776;1987;6;26;0;0;1;0;0
23776;1987;6;27;0;0;1;0;0
23776;1987;6;28;0;0;1;0;0
23776;1987;6;29;0;0;1;0;0
23776;1987;6;30;0;0;1;0;0
23776;1987;7;1;0;0;1;0;0
23776;1987;7;2;0;0;1;0;0
23776;1987;7;3;0;0;1;0;0
23776;1987;7;4;0;0;1;0;0
23776;1987;7;5;0;0;1;0;0
23776;1987;7;6;0;0;1;0;0
23776;1987;7;7;0;0;1;0;0
23776;1987;7;8;0;0;1;0;0
